日付,時刻,外気温度,法線面直達日射,水平面天空日射,夜間放射量,絶対湿度
北見,,[℃],[W/m2],[W/m2],[W/m2],[g/kg']
1月12日,9,-15.9,22.2222222222222000,55.5555555555556000,22.2222222222222000,1.0000000000000000
1月12日,10,-14.2,16.6666666666667000,77.7777777777778000,22.2222222222222000,1.2000000000000000
1月12日,11,-11.9,19.4444444444444000,88.8888888888889000,22.2222222222222000,1.5000000000000000
1月12日,12,-10.3,16.6666666666667000,91.6666666666667000,22.2222222222222000,1.7000000000000000
1月12日,13,-8.3,16.6666666666667000,77.7777777777778000,22.2222222222222000,2.0000000000000000
1月12日,14,-6.2,16.6666666666667000,55.5555555555556000,25.0000000000000000,2.3000000000000000
1月12日,15,-6.4,19.4444444444444000,30.5555555555556000,22.2222222222222000,2.3000000000000000
1月12日,16,-6.4,2.7777777777777800,5.5555555555555600,25.0000000000000000,2.3000000000000000
1月12日,17,-7,0.0000000000000000,0.0000000000000000,25.0000000000000000,2.2000000000000000
1月12日,18,-8,0.0000000000000000,0.0000000000000000,27.7777777777778000,2.0000000000000000
1月12日,19,-7.9,0.0000000000000000,0.0000000000000000,27.7777777777778000,2.1000000000000000
1月12日,20,-8.7,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.9000000000000000
1月12日,21,-10,0.0000000000000000,0.0000000000000000,30.5555555555556000,1.7000000000000000
