áVé·èº (292),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-1.0,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.9,0.04,0.03,1.1,-64.8
-1.3,0.09,0.15,11.4,-55.0
-0.6,0.06,0.26,20.4,-43.6
-0.3,0.05,0.37,27.6,-30.2
0.7,0.77,0.76,32.2,-14.7
2.2,0.08,0.51,33.5,2.1
3.5,0.08,0.47,31.3,18.7
3.4,0.16,0.46,26.0,33.7
3.0,0.05,0.21,18.3,46.6
3.7,0.37,0.17,9.0,57.6
2.9,0.01,0.01,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.8,0.04,0.03,1.2,-65.0
1.3,0.44,0.23,11.5,-55.2
1.8,0.19,0.36,20.6,-43.8
1.2,1.69,0.55,27.8,-30.4
2.1,0.83,0.77,32.4,-14.8
1.5,0.20,0.64,33.7,2.0
1.4,0.11,0.51,31.6,18.7
1.2,0.20,0.49,26.3,33.8
0.8,0.31,0.37,18.6,46.7
0.5,0.12,0.13,9.2,57.7
0.9,0.01,0.01,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.9,0.04,0.03,1.3,-65.3
-0.8,0.15,0.18,11.7,-55.4
0.0,1.41,0.43,20.8,-44.0
2.3,1.42,0.60,28.0,-30.6
2.4,1.43,0.71,32.6,-15.0
1.0,0.20,0.67,34.0,2.0
