áUéRíÜ (426),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
0.5,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.1,0.16,0.04,1.2,-65.5
-1.1,0.22,0.21,11.8,-56.1
-0.3,1.59,0.42,21.3,-45.0
-0.1,2.46,0.41,28.9,-31.8
0.6,2.57,0.46,33.9,-16.3
0.9,2.58,0.48,35.5,0.9
1.8,2.56,0.46,33.5,18.0
2.6,2.46,0.40,28.2,33.3
2.8,1.85,0.37,20.4,46.3
1.4,0.18,0.18,10.8,57.1
0.3,0.04,0.03,0.0,66.4
-0.8,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-7.6,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-10.0,0.00,0.00,0.0,0.0
-10.2,0.00,0.00,0.0,0.0
-10.4,0.00,0.00,0.0,0.0
-9.9,0.00,0.00,0.0,0.0
-10.7,0.00,0.00,0.0,0.0
-10.8,0.23,0.05,1.3,-65.7
-5.3,1.12,0.25,12.0,-56.3
-1.4,1.65,0.42,21.5,-45.3
0.4,1.86,0.55,29.1,-32.0
0.5,0.97,0.81,34.1,-16.4
-0.2,0.08,0.51,35.8,0.8
0.3,0.13,0.57,33.8,18.0
1.0,0.07,0.42,28.5,33.4
-0.1,0.09,0.30,20.6,46.4
-0.6,0.12,0.16,11.0,57.3
-0.9,0.01,0.02,0.2,66.6
-1.6,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-5.1,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-7.3,0.00,0.00,0.0,0.0
-5.8,0.00,0.00,0.0,0.0
-5.4,0.00,0.00,0.0,0.0
-6.8,0.00,0.00,0.0,0.0
-4.3,0.08,0.04,1.4,-66.0
-4.7,0.13,0.18,12.1,-56.5
