áVî\ë„ (186),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
4.6,0.04,0.27,28.7,18.3
4.7,0.05,0.30,23.7,33.1
6.0,0.09,0.22,16.4,46.1
5.0,0.03,0.07,7.4,57.3
7.0,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.6,0.01,0.02,0.2,-64.9
1.8,0.13,0.15,10.1,-54.7
2.0,0.18,0.33,18.7,-43.1
2.2,0.49,0.57,25.5,-29.6
2.7,0.89,0.70,29.8,-14.3
2.5,1.12,0.71,31.0,2.1
2.6,1.11,0.66,29.0,18.4
2.3,1.31,0.52,24.0,33.2
2.4,0.30,0.32,16.6,46.2
2.0,0.14,0.11,7.6,57.4
1.7,0.01,0.01,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.3,0.01,0.02,0.3,-65.2
2.6,0.14,0.15,10.2,-54.9
3.0,0.22,0.35,18.9,-43.3
3.5,0.42,0.56,25.7,-29.8
4.0,0.30,0.63,30.0,-14.4
4.3,1.43,0.68,31.3,2.1
5.1,1.41,0.63,29.2,18.4
5.5,1.59,0.49,24.2,33.3
5.2,0.97,0.37,16.9,46.3
