áVè„ã„àÍêF (423),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
4.5,2.72,0.40,32.7,-15.8
7.3,3.15,0.30,34.3,1.0
8.6,3.11,0.29,32.3,17.7
7.8,1.93,0.49,27.1,32.8
5.5,0.38,0.40,19.4,45.6
4.3,0.40,0.19,9.9,56.3
3.9,0.01,0.02,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-0.7,0.01,0.02,0.6,-64.8
-0.1,0.08,0.14,11.2,-55.4
0.8,0.08,0.29,20.5,-44.4
1.8,0.08,0.41,28.0,-31.3
2.8,0.07,0.50,32.9,-15.9
3.1,0.06,0.45,34.5,0.9
0.5,0.02,0.35,32.5,17.7
0.3,0.04,0.28,27.3,32.8
0.2,0.02,0.19,19.6,45.7
0.1,0.04,0.09,10.1,56.5
0.1,0.01,0.01,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.1,0.01,0.02,0.7,-65.0
0.4,0.07,0.14,11.3,-55.6
0.7,0.07,0.27,20.6,-44.6
1.4,0.07,0.38,28.2,-31.5
1.8,0.07,0.45,33.1,-16.1
2.0,0.05,0.49,34.7,0.9
3.2,0.07,0.45,32.8,17.7
3.7,0.05,0.37,27.5,32.9
2.9,0.07,0.26,19.8,45.8
2.7,0.07,0.13,10.3,56.6
1.8,0.01,0.01,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.7,0.15,0.04,0.8,-65.2
-3.5,0.42,0.23,11.4,-55.8
-0.7,1.93,0.36,20.8,-44.8
0.4,3.09,0.25,28.4,-31.6
0.8,3.23,0.27,33.3,-16.2
1.3,3.25,0.27,35.0,0.8
1.6,3.22,0.27,33.0,17.7
1.5,1.73,0.55,27.8,32.9
0.5,0.53,0.44,20.0,45.9
0.1,0.40,0.21,10.5,56.7
-1.4,0.04,0.03,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-5.1,0.00,0.00,0.0,0.0
-6.0,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-7.2,0.00,0.00,0.0,0.0
-7.6,0.00,0.00,0.0,0.0
-7.9,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-8.1,0.08,0.04,0.9,-65.4
-7.6,0.34,0.22,11.5,-56.0
-5.8,0.95,0.47,20.9,-45.0
-3.8,2.67,0.35,28.5,-31.8
-1.6,2.33,0.52,33.5,-16.3
0.4,2.76,0.42,35.2,0.7
2.1,3.14,0.29,33.3,17.7
2.0,1.62,0.57,28.0,33.0
1.7,0.45,0.44,20.2,46.0
1.8,0.35,0.20,10.7,56.8
0.2,0.04,0.03,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.3,0.16,0.04,1.0,-65.6
0.3,0.43,0.23,11.6,-56.2
1.2,1.85,0.38,21.1,-45.2
3.9,2.99,0.28,28.7,-32.0
5.8,3.14,0.30,33.8,-16.5
7.3,3.16,0.31,35.5,0.6
7.9,3.12,0.30,33.5,17.7
7.1,2.28,0.44,28.2,33.1
5.7,0.40,0.43,20.5,46.1
4.4,0.40,0.21,10.9,57.0
6.5,0.08,0.04,0.1,66.3
3.5,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
