áWaóºí√ (495),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.8,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.8,0.01,0.02,0.0,0.0
3.0,0.12,0.14,10.0,-55.7
3.4,0.09,0.27,19.0,-44.5
3.8,0.07,0.38,26.3,-31.3
4.4,0.50,0.71,31.1,-16.1
4.8,1.29,0.74,32.7,0.5
5.4,1.58,0.64,30.9,17.0
5.5,1.48,0.54,25.9,32.1
5.8,0.43,0.39,18.6,45.2
5.0,0.12,0.13,9.4,56.3
4.6,0.01,0.01,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.0,0.01,0.02,0.0,0.0
2.5,0.34,0.19,10.1,-55.9
4.1,0.73,0.43,19.2,-44.7
4.4,1.33,0.58,26.5,-31.5
5.5,0.52,0.72,31.3,-16.2
7.1,0.79,0.78,32.9,0.4
4.7,0.07,0.41,31.1,17.0
5.5,0.85,0.61,26.2,32.2
5.3,0.34,0.38,18.8,45.3
5.1,0.12,0.14,9.6,56.5
4.4,0.01,0.02,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.01,0.02,0.0,0.0
1.5,0.09,0.13,10.2,-56.2
2.0,0.07,0.26,19.4,-44.9
1.8,0.16,0.47,26.7,-31.7
2.5,0.67,0.74,31.5,-16.3
3.1,0.68,0.79,33.2,0.4
4.2,0.31,0.66,31.4,17.0
4.1,0.05,0.35,26.4,32.3
4.0,0.24,0.36,19.0,45.4
3.9,0.09,0.13,9.8,56.6
4.1,0.01,0.02,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
1.1,0.01,0.02,0.0,-66.2
1.6,0.07,0.13,10.4,-56.4
3.8,0.04,0.23,19.5,-45.1
1.0,0.02,0.28,26.9,-31.8
0.9,0.02,0.33,31.7,-16.5
1.9,0.05,0.46,33.4,0.3
3.8,0.12,0.53,31.6,17.0
6.1,0.48,0.60,26.7,32.3
5.5,0.19,0.35,19.2,45.5
4.7,0.13,0.15,10.0,56.7
3.6,0.01,0.02,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
